Ticker,Sector,Date,Open,High,Low,Close,Adj_Close,Volume
MSFT,Technology,2024-04-30,346.04,352.6,345.28,352.56,352.56,5984285
MSFT,Technology,2024-05-01,352.56,353.14,347.76,350.02,350.02,7226430
MSFT,Technology,2024-05-02,350.02,358.4,349.88,356.23,356.23,10940317
MSFT,Technology,2024-05-03,356.23,356.86,354.55,356.67,356.67,10850430
MSFT,Technology,2024-05-06,356.67,356.96,354.03,354.6,354.6,9258235
MSFT,Technology,2024-05-07,354.6,355.7,352.14,352.32,352.32,12653429
MSFT,Technology,2024-05-08,352.32,353.27,346.2,347.63,347.63,4839802
MSFT,Technology,2024-05-09,347.63,352.34,347.06,351.4,351.4,7420981
MSFT,Technology,2024-05-10,351.4,357.65,349.0,354.95,354.95,2535221
MSFT,Technology,2024-05-13,354.95,357.47,354.19,355.9,355.9,7782720
MSFT,Technology,2024-05-14,355.9,358.08,355.28,357.8,357.8,9801408
MSFT,Technology,2024-05-15,357.8,359.49,356.46,359.04,359.04,10606357
MSFT,Technology,2024-05-16,359.04,360.2,356.11,356.59,356.59,6450148
MSFT,Technology,2024-05-17,356.59,356.72,352.27,352.3,352.3,7272368
MSFT,Technology,2024-05-20,352.3,358.79,350.82,356.49,356.49,5926517
MSFT,Technology,2024-05-21,356.49,360.17,356.34,358.88,358.88,7594827
MSFT,Technology,2024-05-22,358.88,361.15,358.38,359.48,359.48,10792421
MSFT,Technology,2024-05-23,359.48,361.99,359.21,361.06,361.06,10402510
MSFT,Technology,2024-05-24,361.06,362.04,345.6,347.65,347.65,7155168
MSFT,Technology,2024-05-27,347.65,352.53,345.41,352.21,352.21,11155794
MSFT,Technology,2024-05-28,352.21,361.61,350.85,360.54,360.54,8072387
MSFT,Technology,2024-05-29,360.54,364.01,359.32,359.5,359.5,9323564
MSFT,Technology,2024-05-30,359.5,362.41,359.35,359.97,359.97,7557544
MSFT,Technology,2024-05-31,359.97,363.15,357.39,358.01,358.01,6338189
MSFT,Technology,2024-06-03,358.01,358.12,349.95,351.21,351.21,6393415
MSFT,Technology,2024-06-04,351.21,379.72,350.53,379.71,379.71,28850568
MSFT,Technology,2024-06-05,379.71,380.19,371.4,372.27,372.27,10048911
MSFT,Technology,2024-06-06,372.27,375.2,371.62,373.22,373.22,8166305
MSFT,Technology,2024-06-07,373.22,373.38,369.74,371.94,371.94,6297559
MSFT,Technology,2024-06-10,371.94,375.14,370.16,373.99,373.99,10470132
MSFT,Technology,2024-06-11,373.99,401.08,373.78,400.41,400.41,22008463
MSFT,Technology,2024-06-12,400.41,401.84,397.77,399.19,399.19,7263485
MSFT,Technology,2024-06-13,399.19,408.77,398.83,407.97,407.97,6439993
MSFT,Technology,2024-06-14,407.97,409.94,406.05,409.22,409.22,3838439
MSFT,Technology,2024-06-17,409.22,411.93,408.21,410.69,410.69,8867608
MSFT,Technology,2024-06-18,410.69,433.87,409.31,433.68,433.68,21698877
MSFT,Technology,2024-06-19,433.68,436.26,432.63,432.92,432.92,6445548
MSFT,Technology,2024-06-20,432.92,434.8,429.5,431.43,431.43,8315500
MSFT,Technology,2024-06-21,431.43,432.24,419.51,423.22,423.22,4691529
MSFT,Technology,2024-06-24,423.22,423.61,421.26,421.39,421.39,7170537
MSFT,Technology,2024-06-25,421.39,435.24,420.71,429.93,429.93,8310587
MSFT,Technology,2024-06-26,429.93,435.25,429.18,431.6,431.6,11183221
MSFT,Technology,2024-06-27,431.6,439.48,429.98,439.28,439.28,8340466
MSFT,Technology,2024-06-28,439.28,439.46,429.68,432.74,432.74,4517664
MSFT,Technology,2024-07-01,432.74,433.5,427.88,427.96,427.96,7877953
MSFT,Technology,2024-07-02,427.96,430.45,419.64,419.85,419.85,7965924
MSFT,Technology,2024-07-03,419.85,420.01,415.05,415.08,415.08,8953387
MSFT,Technology,2024-07-04,415.08,415.28,407.29,408.0,408.0,10447818
MSFT,Technology,2024-07-05,408.0,412.78,404.68,411.39,411.39,8204848
MSFT,Technology,2024-07-08,411.39,416.17,410.9,415.33,415.33,5160764
MSFT,Technology,2024-07-09,415.33,416.27,411.1,412.59,412.59,10545543
MSFT,Technology,2024-07-10,412.59,420.09,411.44,419.03,419.03,9091932
MSFT,Technology,2024-07-11,419.03,423.28,418.6,421.99,421.99,5553052
MSFT,Technology,2024-07-12,421.99,423.92,411.19,412.31,412.31,8181613
MSFT,Technology,2024-07-15,412.31,415.56,409.02,410.51,410.51,8069301
MSFT,Technology,2024-07-16,410.51,413.21,405.16,410.5,410.5,5013299
MSFT,Technology,2024-07-17,410.5,413.68,400.0,400.36,400.36,9618562
MSFT,Technology,2024-07-18,400.36,404.14,396.98,403.64,403.64,5195493
MSFT,Technology,2024-07-19,403.64,411.79,401.99,411.16,411.16,6093377
MSFT,Technology,2024-07-22,411.16,412.56,403.67,405.11,405.11,9893921
MSFT,Technology,2024-07-23,405.11,407.59,403.35,405.84,405.84,9175857
MSFT,Technology,2024-07-24,405.84,414.46,405.64,413.02,413.02,7144468
MSFT,Technology,2024-07-25,413.02,443.45,411.06,443.12,443.12,35810613
MSFT,Technology,2024-07-26,443.12,443.49,438.38,438.67,438.67,6212233
MSFT,Technology,2024-07-29,438.67,438.92,434.64,434.83,434.83,7676555
MSFT,Technology,2024-07-30,434.83,436.38,434.83,435.32,435.32,6038987
MSFT,Technology,2024-07-31,435.32,441.29,435.04,439.64,439.64,6297026
MSFT,Technology,2024-08-01,439.64,440.98,432.36,433.8,433.8,7534817
MSFT,Technology,2024-08-02,433.8,437.28,432.36,432.5,432.5,8055532
MSFT,Technology,2024-08-05,432.5,434.58,417.69,422.8,422.8,8441238
MSFT,Technology,2024-08-06,422.8,435.9,420.93,433.75,433.75,9877238
MSFT,Technology,2024-08-07,433.75,440.16,431.91,439.17,439.17,14623184
MSFT,Technology,2024-08-08,439.17,442.79,435.95,441.89,441.89,7932598
MSFT,Technology,2024-08-09,441.89,445.96,440.44,444.28,444.28,10690473
MSFT,Technology,2024-08-12,444.28,444.61,442.58,444.59,444.59,5521113
MSFT,Technology,2024-08-13,444.59,446.59,437.19,439.56,439.56,6033781
MSFT,Technology,2024-08-14,439.56,441.1,436.66,436.93,436.93,10267931
MSFT,Technology,2024-08-15,436.93,438.26,435.39,435.86,435.86,6601379
MSFT,Technology,2024-08-16,435.86,436.09,420.4,421.28,421.28,6040630
MSFT,Technology,2024-08-19,421.28,422.82,421.13,422.7,422.7,8473557
MSFT,Technology,2024-08-20,422.7,423.24,418.61,419.35,419.35,8335464
MSFT,Technology,2024-08-21,419.35,422.24,416.92,422.03,422.03,2489165
MSFT,Technology,2024-08-22,422.03,424.09,417.01,419.08,419.08,7231779
MSFT,Technology,2024-08-23,419.08,419.89,415.31,417.04,417.04,7818165
MSFT,Technology,2024-08-26,417.04,423.05,415.8,421.25,421.25,6996887
MSFT,Technology,2024-08-27,421.25,430.45,419.24,429.06,429.06,11942415
MSFT,Technology,2024-08-28,429.06,430.16,422.46,423.95,423.95,4609914
MSFT,Technology,2024-08-29,423.95,424.15,413.52,413.9,413.9,5613561
MSFT,Technology,2024-08-30,413.9,414.21,399.22,399.34,399.34,8036046
MSFT,Technology,2024-09-02,399.34,402.69,397.45,402.63,402.63,10674372
MSFT,Technology,2024-09-03,402.63,408.11,402.24,406.94,406.94,8461363
MSFT,Technology,2024-09-04,406.94,414.04,404.92,412.81,412.81,4477939
MSFT,Technology,2024-09-05,412.81,414.14,411.71,414.06,414.06,9624719
MSFT,Technology,2024-09-06,414.06,415.61,401.0,401.17,401.17,4056346
MSFT,Technology,2024-09-09,401.17,403.83,399.6,400.46,400.46,8123903
MSFT,Technology,2024-09-10,400.46,401.5,398.99,399.59,399.59,7237483
MSFT,Technology,2024-09-11,399.59,407.94,399.07,407.04,407.04,7112994
MSFT,Technology,2024-09-12,407.04,409.61,398.63,399.92,399.92,4981813
MSFT,Technology,2024-09-13,399.92,400.67,398.37,398.89,398.89,9487823
MSFT,Technology,2024-09-16,398.89,399.14,390.56,393.09,393.09,8443377
MSFT,Technology,2024-09-17,393.09,404.51,391.77,404.5,404.5,6517672
MSFT,Technology,2024-09-18,404.5,420.34,402.2,417.17,417.17,7360034
MSFT,Technology,2024-09-19,417.17,418.16,414.88,414.96,414.96,8796425
MSFT,Technology,2024-09-20,414.96,417.64,412.47,412.79,412.79,6411242
MSFT,Technology,2024-09-23,412.79,415.57,412.65,415.54,415.54,5016022
MSFT,Technology,2024-09-24,415.54,416.92,408.67,410.24,410.24,9133775
MSFT,Technology,2024-09-25,410.24,419.64,409.22,419.05,419.05,7502053
MSFT,Technology,2024-09-26,419.05,425.18,417.57,423.03,423.03,6914983
MSFT,Technology,2024-09-27,423.03,423.48,420.51,420.54,420.54,6832208
MSFT,Technology,2024-09-30,420.54,421.11,414.91,416.15,416.15,7565061
MSFT,Technology,2024-10-01,416.15,418.35,412.25,412.65,412.65,8360973
MSFT,Technology,2024-10-02,412.65,414.5,411.52,413.52,413.52,9897501
MSFT,Technology,2024-10-03,413.52,415.0,401.27,402.41,402.41,6565497
MSFT,Technology,2024-10-04,402.41,402.46,393.45,394.09,394.09,9647164
MSFT,Technology,2024-10-07,394.09,395.87,393.23,394.95,394.95,14322132
MSFT,Technology,2024-10-08,394.95,396.46,390.48,390.78,390.78,10211960
MSFT,Technology,2024-10-09,390.78,393.14,389.71,390.35,390.35,4818776
MSFT,Technology,2024-10-10,390.35,391.95,383.58,387.62,387.62,8477475
MSFT,Technology,2024-10-11,387.62,390.89,386.01,390.26,390.26,9777418
MSFT,Technology,2024-10-14,390.26,390.92,382.59,385.33,385.33,8767164
MSFT,Technology,2024-10-15,385.33,385.45,381.82,382.88,382.88,1859915
MSFT,Technology,2024-10-16,382.88,384.44,378.19,379.22,379.22,5242894
MSFT,Technology,2024-10-17,379.22,383.74,377.61,383.03,383.03,5124119
MSFT,Technology,2024-10-18,383.03,388.83,381.83,387.93,387.93,7396306
MSFT,Technology,2024-10-21,387.93,390.13,384.03,384.95,384.95,8548583
MSFT,Technology,2024-10-22,384.95,395.54,384.31,394.94,394.94,11363836
MSFT,Technology,2024-10-23,394.94,401.21,393.4,398.81,398.81,9928076
MSFT,Technology,2024-10-24,398.81,400.8,397.84,399.27,399.27,7560328
MSFT,Technology,2024-10-25,399.27,403.97,397.97,402.54,402.54,7821893
MSFT,Technology,2024-10-28,402.54,410.46,401.19,408.95,408.95,6518592
MSFT,Technology,2024-10-29,408.95,410.75,404.32,406.04,406.04,10250144
MSFT,Technology,2024-10-30,406.04,410.07,404.27,409.93,409.93,7070960
MSFT,Technology,2024-10-31,409.93,415.61,409.83,414.21,414.21,9091508
MSFT,Technology,2024-11-01,414.21,420.66,413.38,418.98,418.98,8119456
MSFT,Technology,2024-11-04,418.98,420.43,418.59,419.32,419.32,8645657
MSFT,Technology,2024-11-05,419.32,423.38,418.52,421.04,421.04,5929338
MSFT,Technology,2024-11-06,421.04,426.09,419.95,425.43,425.43,9853027
MSFT,Technology,2024-11-07,425.43,435.69,424.8,432.34,432.34,8344132
MSFT,Technology,2024-11-08,432.34,433.05,419.79,421.89,421.89,4363771
MSFT,Technology,2024-11-11,421.89,430.87,420.99,429.38,429.38,3902340
MSFT,Technology,2024-11-12,429.38,431.51,422.06,422.97,422.97,7631637
MSFT,Technology,2024-11-13,422.97,433.46,422.36,431.48,431.48,4817485
MSFT,Technology,2024-11-14,431.48,431.93,428.42,429.29,429.29,3995716
MSFT,Technology,2024-11-15,429.29,429.42,421.22,421.6,421.6,5781840
MSFT,Technology,2024-11-18,421.6,428.92,419.74,427.15,427.15,4013016
MSFT,Technology,2024-11-19,427.15,428.29,420.94,422.5,422.5,5590502
MSFT,Technology,2024-11-20,422.5,424.14,422.36,424.02,424.02,8445662
MSFT,Technology,2024-11-21,424.02,426.87,421.82,425.49,425.49,9991357
MSFT,Technology,2024-11-22,425.49,432.6,422.81,430.62,430.62,10222549
MSFT,Technology,2024-11-25,430.62,437.55,429.67,434.87,434.87,8817414
MSFT,Technology,2024-11-26,434.87,439.88,433.37,437.56,437.56,12068932
MSFT,Technology,2024-11-27,437.56,438.58,436.55,438.13,438.13,7850741
MSFT,Technology,2024-11-28,438.13,445.93,436.62,445.33,445.33,7661773
MSFT,Technology,2024-11-29,445.33,447.96,444.56,447.62,447.62,4144214
MSFT,Technology,2024-12-02,447.62,461.43,446.17,458.9,458.9,5664218
MSFT,Technology,2024-12-03,458.9,462.57,457.46,461.53,461.53,6342701
MSFT,Technology,2024-12-04,461.53,463.06,452.82,455.93,455.93,7278072
MSFT,Technology,2024-12-05,455.93,468.42,455.02,466.56,466.56,9132805
MSFT,Technology,2024-12-06,466.56,468.77,463.91,467.38,467.38,9635214
MSFT,Technology,2024-12-09,467.38,471.93,466.1,468.72,468.72,7497646
MSFT,Technology,2024-12-10,468.72,480.59,467.2,476.08,476.08,7352860
MSFT,Technology,2024-12-11,476.08,485.04,473.54,483.8,483.8,9663004
MSFT,Technology,2024-12-12,483.8,487.12,479.0,480.03,480.03,8442194
MSFT,Technology,2024-12-13,480.03,483.44,477.1,477.15,477.15,3392784
MSFT,Technology,2024-12-16,477.15,478.71,476.67,477.39,477.39,7097282
MSFT,Technology,2024-12-17,477.39,491.41,476.86,489.41,489.41,7328575
MSFT,Technology,2024-12-18,489.41,495.85,488.06,495.17,495.17,8791950
MSFT,Technology,2024-12-19,495.17,497.39,482.77,488.53,488.53,10987230
MSFT,Technology,2024-12-20,488.53,491.12,478.35,479.63,479.63,10413284
MSFT,Technology,2024-12-23,479.63,482.25,471.84,472.28,472.28,5956624
MSFT,Technology,2024-12-24,472.28,479.42,471.49,473.77,473.77,10032793
MSFT,Technology,2024-12-25,473.77,475.57,469.87,475.26,475.26,5285867
MSFT,Technology,2024-12-26,475.26,480.52,473.29,478.74,478.74,9785157
MSFT,Technology,2024-12-27,478.74,483.18,477.38,479.83,479.83,4979588
MSFT,Technology,2024-12-30,479.83,480.42,475.99,478.71,478.71,9439662
MSFT,Technology,2024-12-31,478.71,479.84,476.11,478.06,478.06,13012262
TSLA,Consumer Discretionary,2024-01-01,240.0,241.8,225.76,226.75,226.75,12340894
TSLA,Consumer Discretionary,2024-01-02,226.75,226.75,205.45,205.9,205.9,14863840
TSLA,Consumer Discretionary,2024-01-03,205.9,206.11,198.95,199.29,199.29,3032718
TSLA,Consumer Discretionary,2024-01-04,199.29,200.32,196.02,196.05,196.05,2261690
TSLA,Consumer Discretionary,2024-01-05,196.05,196.09,194.02,194.06,194.06,3082009
TSLA,Consumer Discretionary,2024-01-08,194.06,208.69,193.84,207.89,207.89,22438621
TSLA,Consumer Discretionary,2024-01-09,207.89,210.87,206.98,210.59,210.59,3249187
TSLA,Consumer Discretionary,2024-01-10,210.59,210.76,200.85,200.93,200.93,5228062
TSLA,Consumer Discretionary,2024-01-11,200.93,201.49,199.65,199.69,199.69,4069627
TSLA,Consumer Discretionary,2024-01-12,199.69,207.53,199.53,205.68,205.68,3328309
TSLA,Consumer Discretionary,2024-01-15,205.68,206.22,202.81,204.34,204.34,4743653
TSLA,Consumer Discretionary,2024-01-16,204.34,205.31,199.71,199.86,199.86,3258868
TSLA,Consumer Discretionary,2024-01-17,199.86,212.48,199.34,212.24,212.24,7819962
TSLA,Consumer Discretionary,2024-01-18,212.24,215.6,211.85,214.3,214.3,5746986
TSLA,Consumer Discretionary,2024-01-19,214.3,220.34,213.32,219.65,219.65,4068748
TSLA,Consumer Discretionary,2024-01-22,219.65,229.37,219.26,227.97,227.97,3424608
TSLA,Consumer Discretionary,2024-01-23,227.97,230.84,227.48,230.41,230.41,5730060
TSLA,Consumer Discretionary,2024-01-24,230.41,237.1,229.46,236.8,236.8,4477512
TSLA,Consumer Discretionary,2024-01-25,236.8,252.09,236.2,251.87,251.87,6928400
TSLA,Consumer Discretionary,2024-01-26,251.87,253.28,247.31,248.68,248.68,4037253
TSLA,Consumer Discretionary,2024-01-29,248.68,251.17,248.17,250.69,250.69,5236696
TSLA,Consumer Discretionary,2024-01-30,250.69,251.54,244.89,244.99,244.99,3936606
TSLA,Consumer Discretionary,2024-01-31,244.99,246.07,232.31,232.87,232.87,2861982
TSLA,Consumer Discretionary,2024-02-01,232.87,238.01,231.9,236.72,236.72,4644614
TSLA,Consumer Discretionary,2024-02-02,236.72,243.43,236.47,242.69,242.69,3353389
TSLA,Consumer Discretionary,2024-02-05,242.69,244.6,233.89,234.2,234.2,4589850
TSLA,Consumer Discretionary,2024-02-06,234.2,234.26,229.23,229.86,229.86,3637545
TSLA,Consumer Discretionary,2024-02-07,229.86,230.53,226.85,227.28,227.28,4773553
TSLA,Consumer Discretionary,2024-02-08,227.28,227.39,221.05,221.72,221.72,4734962
TSLA,Consumer Discretionary,2024-02-09,221.72,221.93,212.85,213.89,213.89,3282917
TSLA,Consumer Discretionary,2024-02-12,213.89,214.44,199.89,200.39,200.39,19719175
TSLA,Consumer Discretionary,2024-02-13,200.39,209.65,200.19,207.97,207.97,5254106
TSLA,Consumer Discretionary,2024-02-14,207.97,209.1,206.5,209.08,209.08,3409427
TSLA,Consumer Discretionary,2024-02-15,209.08,209.55,198.95,199.24,199.24,1479968
TSLA,Consumer Discretionary,2024-02-16,199.24,204.38,199.19,203.66,203.66,3216290
TSLA,Consumer Discretionary,2024-02-19,203.66,213.19,202.06,212.2,212.2,4004434
TSLA,Consumer Discretionary,2024-02-20,212.2,220.96,211.86,219.78,219.78,2773631
TSLA,Consumer Discretionary,2024-02-21,219.78,220.1,208.89,210.57,210.57,3362834
TSLA,Consumer Discretionary,2024-02-22,210.57,210.85,207.72,208.16,208.16,5597040
TSLA,Consumer Discretionary,2024-02-23,208.16,214.82,208.12,214.39,214.39,4669767
TSLA,Consumer Discretionary,2024-02-26,214.39,214.64,194.18,195.47,195.47,17854929
TSLA,Consumer Discretionary,2024-02-27,195.47,208.85,194.84,207.54,207.54,12280144
TSLA,Consumer Discretionary,2024-02-28,207.54,208.06,199.26,199.39,199.39,4254254
TSLA,Consumer Discretionary,2024-02-29,199.39,200.18,193.0,193.2,193.2,4984412
TSLA,Consumer Discretionary,2024-03-01,193.2,193.55,192.89,193.03,193.03,3418445
TSLA,Consumer Discretionary,2024-03-04,193.03,195.65,192.87,195.41,195.41,3104105
TSLA,Consumer Discretionary,2024-03-05,195.41,196.62,192.93,194.26,194.26,3444621
TSLA,Consumer Discretionary,2024-03-06,194.26,195.07,189.78,190.15,190.15,3577694
TSLA,Consumer Discretionary,2024-03-07,190.15,191.13,184.8,185.08,185.08,4398478
TSLA,Consumer Discretionary,2024-03-08,185.08,191.14,185.06,190.85,190.85,2981885
TSLA,Consumer Discretionary,2024-03-11,190.85,196.12,190.66,194.73,194.73,2724378
TSLA,Consumer Discretionary,2024-03-12,194.73,194.74,186.77,186.84,186.84,1868504
TSLA,Consumer Discretionary,2024-03-13,186.84,187.47,185.49,186.37,186.37,1213652
TSLA,Consumer Discretionary,2024-03-14,186.37,191.21,186.01,189.96,189.96,4442479
TSLA,Consumer Discretionary,2024-03-15,189.96,194.12,189.06,192.64,192.64,3400738
TSLA,Consumer Discretionary,2024-03-18,192.64,204.24,191.68,204.18,204.18,10688639
TSLA,Consumer Discretionary,2024-03-19,204.18,205.04,201.02,202.29,202.29,3671208
TSLA,Consumer Discretionary,2024-03-20,202.29,202.53,200.41,200.62,200.62,2493870
TSLA,Consumer Discretionary,2024-03-21,200.62,202.78,197.98,198.22,198.22,2180028
TSLA,Consumer Discretionary,2024-03-22,198.22,209.5,197.19,208.52,208.52,11121696
TSLA,Consumer Discretionary,2024-03-25,208.52,208.97,203.84,204.15,204.15,3770990
TSLA,Consumer Discretionary,2024-03-26,204.15,205.06,203.16,204.69,204.69,3384164
TSLA,Consumer Discretionary,2024-03-27,204.69,204.88,199.29,199.61,199.61,4561978
TSLA,Consumer Discretionary,2024-03-28,199.61,204.1,199.29,203.3,203.3,3630629
TSLA,Consumer Discretionary,2024-03-29,203.3,204.03,182.24,182.35,182.35,8281400
TSLA,Consumer Discretionary,2024-04-01,182.35,186.1,181.62,184.87,184.87,3059773
TSLA,Consumer Discretionary,2024-04-02,184.87,189.6,184.32,189.46,189.46,5198579
TSLA,Consumer Discretionary,2024-04-03,189.46,199.1,189.19,198.62,198.62,4202447
TSLA,Consumer Discretionary,2024-04-04,198.62,209.56,197.72,208.84,208.84,10246130
TSLA,Consumer Discretionary,2024-04-05,208.84,209.38,198.77,199.99,199.99,3786835
TSLA,Consumer Discretionary,2024-04-08,199.99,202.93,199.37,202.19,202.19,4831989
TSLA,Consumer Discretionary,2024-04-09,202.19,203.85,199.04,199.22,199.22,4582557
TSLA,Consumer Discretionary,2024-04-10,199.22,199.59,189.08,190.54,190.54,5036985
TSLA,Consumer Discretionary,2024-04-11,190.54,193.55,189.44,192.45,192.45,2731200
TSLA,Consumer Discretionary,2024-04-12,192.45,193.66,189.13,189.6,189.6,2030496
TSLA,Consumer Discretionary,2024-04-15,189.6,190.53,182.96,183.04,183.04,3518602
TSLA,Consumer Discretionary,2024-04-16,183.04,194.82,182.4,193.99,193.99,7068040
TSLA,Consumer Discretionary,2024-04-17,193.99,194.06,178.75,179.15,179.15,5279500
TSLA,Consumer Discretionary,2024-04-18,179.15,179.56,165.84,166.28,166.28,11554868
TSLA,Consumer Discretionary,2024-04-19,166.28,171.59,166.27,171.28,171.28,4275640
TSLA,Consumer Discretionary,2024-04-22,171.28,171.43,162.49,163.01,163.01,2815689
TSLA,Consumer Discretionary,2024-04-23,163.01,163.83,157.87,158.03,158.03,4870239
TSLA,Consumer Discretionary,2024-04-24,158.03,158.39,153.56,153.68,153.68,5774468
TSLA,Consumer Discretionary,2024-04-25,153.68,154.03,151.37,151.6,151.6,5144816
TSLA,Consumer Discretionary,2024-04-26,151.6,152.21,147.28,147.37,147.37,2863544
TSLA,Consumer Discretionary,2024-04-29,147.37,148.22,147.24,148.18,148.18,4306064
TSLA,Consumer Discretionary,2024-04-30,148.18,148.95,147.74,147.93,147.93,4155181
TSLA,Consumer Discretionary,2024-05-01,147.93,150.51,146.86,150.12,150.12,5648569
TSLA,Consumer Discretionary,2024-05-02,150.12,150.2,147.98,148.01,148.01,3692138
TSLA,Consumer Discretionary,2024-05-03,148.01,158.01,147.61,157.87,157.87,8898259
TSLA,Consumer Discretionary,2024-05-06,157.87,162.88,157.74,162.42,162.42,3231364
TSLA,Consumer Discretionary,2024-05-07,162.42,164.01,162.3,163.46,163.46,4319430
TSLA,Consumer Discretionary,2024-05-08,163.46,169.61,163.18,168.58,168.58,3612698
TSLA,Consumer Discretionary,2024-05-09,168.58,173.18,168.27,172.63,172.63,2169116
TSLA,Consumer Discretionary,2024-05-10,172.63,173.16,167.45,168.47,168.47,4151180
TSLA,Consumer Discretionary,2024-05-13,168.47,168.83,168.03,168.7,168.7,4367046
TSLA,Consumer Discretionary,2024-05-14,168.7,168.79,166.92,167.25,167.25,4504141
TSLA,Consumer Discretionary,2024-05-15,167.25,168.2,166.96,167.77,167.77,5248742
TSLA,Consumer Discretionary,2024-05-16,167.77,169.17,167.62,168.6,168.6,2702635
TSLA,Consumer Discretionary,2024-05-17,168.6,173.57,168.24,173.08,173.08,4270837
TSLA,Consumer Discretionary,2024-05-20,173.08,185.32,172.33,184.26,184.26,9968081
TSLA,Consumer Discretionary,2024-05-21,184.26,185.07,174.11,174.41,174.41,11547913
TSLA,Consumer Discretionary,2024-05-22,174.41,183.98,173.69,183.93,183.93,13829430
TSLA,Consumer Discretionary,2024-05-23,183.93,186.74,183.46,186.62,186.62,1770736
TSLA,Consumer Discretionary,2024-05-24,186.62,197.38,185.3,197.1,197.1,10611585
TSLA,Consumer Discretionary,2024-05-27,197.1,201.78,197.02,200.37,200.37,2179232
TSLA,Consumer Discretionary,2024-05-28,200.37,200.6,195.94,196.64,196.64,3403947
TSLA,Consumer Discretionary,2024-05-29,196.64,197.14,195.45,196.35,196.35,2819280
TSLA,Consumer Discretionary,2024-05-30,196.35,196.82,194.16,194.54,194.54,5618951
TSLA,Consumer Discretionary,2024-05-31,194.54,201.17,194.24,201.06,201.06,3681069
TSLA,Consumer Discretionary,2024-06-03,201.06,202.41,200.81,201.14,201.14,2064805
TSLA,Consumer Discretionary,2024-06-04,201.14,204.94,201.01,204.71,204.71,5188849
TSLA,Consumer Discretionary,2024-06-05,204.71,209.32,203.8,208.63,208.63,3113179
TSLA,Consumer Discretionary,2024-06-06,208.63,212.3,207.74,211.99,211.99,3792064
TSLA,Consumer Discretionary,2024-06-07,211.99,224.41,211.84,223.1,223.1,6762549
TSLA,Consumer Discretionary,2024-06-10,223.1,223.65,215.47,215.64,215.64,5139008
TSLA,Consumer Discretionary,2024-06-11,215.64,222.14,215.48,222.14,222.14,2733891
TSLA,Consumer Discretionary,2024-06-12,222.14,233.27,221.18,233.02,233.02,5539178
TSLA,Consumer Discretionary,2024-06-13,233.02,233.9,228.75,229.33,229.33,3387165
TSLA,Consumer Discretionary,2024-06-14,229.33,229.58,227.56,228.45,228.45,2843541
TSLA,Consumer Discretionary,2024-06-17,228.45,229.71,213.57,213.73,213.73,14432281
TSLA,Consumer Discretionary,2024-06-18,213.73,213.76,212.83,213.12,213.12,3910757
TSLA,Consumer Discretionary,2024-06-19,213.12,213.41,199.87,200.25,200.25,10114736
TSLA,Consumer Discretionary,2024-06-20,200.25,200.31,195.56,195.9,195.9,4564053
TSLA,Consumer Discretionary,2024-06-21,195.9,196.46,189.59,191.1,191.1,3267972
TSLA,Consumer Discretionary,2024-06-24,191.1,196.3,188.88,195.69,195.69,3550213
TSLA,Consumer Discretionary,2024-06-25,195.69,196.97,188.45,188.64,188.64,2576716
TSLA,Consumer Discretionary,2024-06-26,188.64,193.26,188.29,192.71,192.71,3166479
TSLA,Consumer Discretionary,2024-06-27,192.71,194.06,183.82,184.98,184.98,2968599
TSLA,Consumer Discretionary,2024-06-28,184.98,189.3,184.24,188.44,188.44,3097077
TSLA,Consumer Discretionary,2024-07-01,188.44,188.82,178.45,178.82,178.82,18855008
TSLA,Consumer Discretionary,2024-07-02,178.82,179.06,171.0,171.97,171.97,2629993
TSLA,Consumer Discretionary,2024-07-03,171.97,172.11,169.15,169.75,169.75,6195544
TSLA,Consumer Discretionary,2024-07-04,169.75,170.24,166.49,167.37,167.37,6119986
TSLA,Consumer Discretionary,2024-07-05,167.37,167.89,156.43,156.66,156.66,17505748
TSLA,Consumer Discretionary,2024-07-08,156.66,162.15,156.07,161.8,161.8,3187605
TSLA,Consumer Discretionary,2024-07-09,161.8,162.34,157.19,157.47,157.47,5073668
TSLA,Consumer Discretionary,2024-07-10,157.47,163.59,157.01,162.49,162.49,6138158
TSLA,Consumer Discretionary,2024-07-11,162.49,162.83,152.67,153.12,153.12,6796356
TSLA,Consumer Discretionary,2024-07-12,153.12,160.95,152.46,160.51,160.51,4390524
TSLA,Consumer Discretionary,2024-07-15,160.51,161.86,158.68,158.95,158.95,1569030
TSLA,Consumer Discretionary,2024-07-16,158.95,160.16,152.7,153.04,153.04,2955692
TSLA,Consumer Discretionary,2024-07-17,153.04,154.3,152.92,154.26,154.26,5125498
TSLA,Consumer Discretionary,2024-07-18,154.26,156.14,154.14,154.37,154.37,3042623
TSLA,Consumer Discretionary,2024-07-19,154.37,157.96,154.1,157.81,157.81,3120212
TSLA,Consumer Discretionary,2024-07-22,157.81,160.31,157.74,159.12,159.12,4182921
TSLA,Consumer Discretionary,2024-07-23,159.12,166.53,158.56,165.76,165.76,3145335
TSLA,Consumer Discretionary,2024-07-24,165.76,173.68,164.98,172.69,172.69,2505287
TSLA,Consumer Discretionary,2024-07-25,172.69,173.18,160.69,160.84,160.84,10539532
TSLA,Consumer Discretionary,2024-07-26,160.84,169.97,160.25,169.53,169.53,14116756
